KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Apajapolku                    Varpstigen                                            1    1            3        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Apajapolku                    Varpstigen                                            2    2            6        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Kadetintie                    Kadettvägen                                           1    1           25        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Kadetintie                    Kadettvägen                                           2    2           20        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Munkinpolku                   Munkstigen                                            1    1           19        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Munkinpolku                   Munkstigen                                            2    2           20        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Munkkiniemen puistotie        Munksnäs allén                                        1    1           25        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Munkkiniemen puistotie        Munksnäs allén                                        2    2           24        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Munkkiniemenranta             Munksnässtrand                                        1    1           47        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Munkkiniemenranta             Munksnässtrand                                        2    2           44        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Professorinaukio              Professorsplatsen                                     1    1                     091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Professorinaukio              Professorsplatsen                                     2    2                     091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Ritokalliontie                Ritobergsvägen                                        1    1           21        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Ritokalliontie                Ritobergsvägen                                        2    2           30        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Rakuunantie                   Dragonvägen                                           1    1           19        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Rakuunantie                   Dragonvägen                                           2    4           18        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tuulaspolku                   Ljusterstigen                                         1    1           17        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tuulaspolku                   Ljusterstigen                                         2    2           14        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Uimarinpolku                  Simmarstigen                                          1    7           27        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Uimarinpolku                  Simmarstigen                                          2    2           10        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Huopalahdentie                Hoplaksvägen                                          1    1           19        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Huopalahdentie                Hoplaksvägen                                          2    2           18        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Kärkitie                      Uddvägen                                              1    1            9        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Kärkitie                      Uddvägen                                              2    4                     091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Kalastajatorpantie            Fiskartorpsvägen                                      1    1            3        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Kalastajatorpantie            Fiskartorpsvägen                                      2    2           10        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Kaartintorpantie              Gardestorpsvägen                                      1    1            5        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Kaartintorpantie              Gardestorpsvägen                                      2    2            6        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Ritokallionpolku              Ritobergsstigen                                       1    7                     091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Ritokallionpolku              Ritobergsstigen                                       2    8                     091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tiilirinne                    Tegelbrinken                                          1    1            5        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tiilirinne                    Tegelbrinken                                          2    2            6        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Hollantilaisentie             Holländarvägen                                        1    1           11        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Hollantilaisentie             Holländarvägen                                        2    4 -    6    36        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Nuottapolku                   Notstigen                                             1    1           11        091Helsinki            Helsingfors         
